2,0.605558840922531,759,815,409,0,173,26289,60125,6231,"carry"
3,0.371969248965109,300,167,392,6,82,6615,23765,0,"offlaner"
3,0.579144490439582,490,494,410,0,73,14840,38816,455,"carry"
2,0.389907352651291,296,41,335,6,11,5414,12200,315,"midlaner"
2,0.89572245219791,513,200,544,0,38,9726,21144,6027,"midlaner"
3,0.811157106248768,541,250,574,0,68,13294,22298,3313,"carry"
2,0.456337472895722,325,60,318,12,34,5091,13395,1075,"midlaner"
1,0.586043761088114,702,470,363,0,93,8135,28934,716,"offlaner"
3,0.647742952887838,497,260,511,0,62,7649,20484,3537,"carry"
1,0.642026414350483,412,225,457,0,39,6510,16981,72,"carry"
2,0.385176424206584,262,50,287,7,3,5059,10798,0,"midlaner"
3,0.445495761876602,292,98,242,11,1,6194,12035,86,"roaming_support"
2,0.702148630001971,520,269,526,0,43,12040,21432,1745,"carry"
4,0.247782377291543,332,42,286,4,0,5383,11072,95,"offlaner"
1,0.914054799921151,670,314,578,0,183,2387,22344,3640,"carry"
2,0.91464616597674,701,272,602,0,57,8667,23378,2037,"carry"
2,0.315592351665681,290,18,191,11,1,2761,9671,0,"midlaner"
3,0.610092647348709,489,142,338,0,10,6735,16308,6294,"offlaner"
2,0.247191011235955,224,21,236,13,0,3292,7470,0,"midlaner"
2,0.655036467573428,438,187,420,0,13,5526,14607,1111,"carry"
4,0.597279716144293,435,187,348,2,65,6319,14507,596,"carry"
1,0.618174650108417,383,134,393,0,27,4055,12773,201,"offlaner"
3,0.783954267691701,439,167,446,0,59,5825,14640,253,"midlaner"
1,0.808003153952296,675,218,809,0,55,17049,21262,3600,"midlaner"
1,0.383402326039819,305,27,339,13,19,3912,9607,708,"roaming_support"
2,0.498718706879558,547,170,662,0,22,12326,17230,1725,"carry"
3,0.495564754583087,425,146,435,0,31,8675,13387,632,"carry"
2,0.356199487482752,381,63,385,1,21,7505,12001,975,"midlaner"
1,0.269071555292726,243,57,217,13,25,4752,7654,12,"hard_support"
1,0.73230829883698,418,198,452,0,62,6338,13167,418,"midlaner"
2,0.264143504829489,213,18,281,1,5,3910,6709,183,"midlaner"
2,0.572245219791051,414,160,320,0,10,8596,13041,416,"carry"
3,0.536960378474276,380,168,408,0,65,6212,11970,1130,"carry"
1,0.978316577961758,596,281,404,0,38,8158,19936,4017,"carry"
2,0.43859649122807,271,66,227,8,24,4349,9064,767,"midlaner"
1,0.338064261778041,229,24,226,7,9,2363,7660,287,"hard_support"
3,0.546225113345161,357,118,368,0,32,6305,11941,78,"offlaner"
2,0.673368815296669,320,102,289,0,13,5244,10704,968,"carry"
2,0.321111768184506,418,12,314,9,0,5973,13982,225,"midlaner"
2,1.21328602404889,1162,365,738,0,156,13786,38868,4151,"midlaner"
1,0.882318154937907,688,233,582,0,44,14428,23013,3429,"carry"
1,0.372757737039227,332,30,394,6,6,5756,11105,128,"hard_support"
3,0.48689138576779,522,147,541,0,32,10059,17460,723,"offlaner"
1,0.852749852158486,562,417,558,0,134,9931,25964,285,"carry"
1,0.267297457125961,164,31,161,14,21,3645,7576,45,"hard_support"
3,0.63552138773901,375,242,368,0,37,10131,17325,53,"offlaner"
2,0.791050660358762,804,454,494,0,138,11945,37144,815,"carry"
2,0.245022669032131,177,34,297,5,3,5780,8177,45,"midlaner"
1,0.239306130494776,236,56,306,18,7,2519,10903,209,"hard_support"
1,0.746698206189631,643,406,675,0,81,26547,29706,1409,"midlaner"
2,0.488468361916026,373,171,400,2,70,6657,17232,962,"midlaner"
2,0.704908338261384,601,265,669,0,102,22143,27766,6323,"carry"
3,0.489848216045732,550,297,624,0,103,12955,25410,1666,"carry"
3,0.637886851961364,571,371,364,0,130,6424,23839,2117,"carry"
2,0.476246796767199,227,89,183,10,45,5307,9477,248,"midlaner"
1,0.436428149024246,198,51,164,8,23,4134,8266,77,"offlaner"
1,0.820816085156712,385,238,275,0,16,6002,16073,0,"midlaner"
2,0.636901241868717,345,195,318,0,70,3674,14403,563,"carry"
4,0.467770549970432,331,70,365,5,15,9184,13819,620,"offlaner"
2,0.699586043761088,526,250,596,0,53,12068,21960,789,"carry"
1,0.783954267691701,689,404,630,0,61,16046,28765,3006,"carry"
1,0.367435442538932,259,47,305,13,20,3965,10813,230,"hard_support"
3,0.525921545436625,520,168,500,0,56,9087,21710,822,"offlaner"
1,0.930810171496156,708,301,806,0,90,17110,28697,2956,"midlaner"
3,0.237532032328011,329,53,383,8,26,7703,13335,424,"hard_support"
3,0.424797949931007,398,105,445,0,18,4355,16132,855,"carry"
1,0.226493199290361,278,64,285,8,15,3784,11268,910,"offlaner"
2,0.741967277744924,618,287,558,0,57,8855,25049,6359,"carry"
1,0.283067218608319,167,10,186,9,0,3632,6769,14,"offlaner"
1,0.764044943820225,443,273,395,0,102,5967,17956,371,"carry"
1,0.44983244628425,223,42,252,9,26,6197,9038,57,"hard_support"
2,0.503646757342795,341,173,296,0,0,12856,13821,0,"midlaner"
3,0.560220776660753,434,232,386,0,78,4578,17591,610,"carry"
3,0.502661147250148,593,215,604,0,66,7617,17621,1698,"offlaner"
2,0.511728760102503,418,76,362,4,48,5982,12421,941,"carry"
2,0.482554701360142,380,52,320,9,4,9054,11292,659,"midlaner"
1,0.517248176621329,404,68,382,0,9,9885,12005,699,"carry"
2,0.627242262960773,493,129,471,0,14,8102,14650,5596,"midlaner"
3,0.580327222550759,289,128,266,0,7,3658,8588,0,"carry"
1,0.466982061896314,202,53,206,0,7,3088,6002,0,"offlaner"
2,0.650305539128721,425,205,451,0,10,7172,12629,148,"midlaner"
2,0.376305933372758,180,52,143,5,41,3067,5349,75,"carry"
1,0.342598068204218,140,11,132,7,8,3150,4160,0,"hard_support"
1,0.30869308101715,331,74,331,7,15,4270,10823,118,"offlaner"
2,0.674157303370786,527,179,562,0,20,10052,17232,3140,"carry"
1,0.303173664498324,345,47,405,6,11,6513,11281,245,"roaming_support"
3,0.599053814311059,348,78,419,0,6,6704,11379,341,"offlaner"
1,0.8588606347329,641,272,610,0,107,10210,20960,4006,"midlaner"
1,0.714567317169328,365,164,375,0,11,5859,11935,332,"midlaner"
1,0.359353439779223,167,20,141,10,11,3388,5460,167,"hard_support"
3,0.535777646363099,371,212,361,0,63,5919,12131,27,"carry"
2,0.673960181352257,393,203,466,0,76,5103,12851,113,"carry"
2,0.537354622511334,308,129,301,5,85,5060,10071,707,"midlaner"
3,0.568302779420461,602,451,555,1,153,16581,35076,5582,"offlaner"
1,0.300019712201853,337,95,432,5,34,8143,19635,424,"carry"
2,0.335304553518628,315,71,398,17,18,10657,18354,158,"midlaner"
1,0.629607727183126,533,391,497,0,25,12077,31056,578,"midlaner"
2,0.581707076680465,396,229,459,0,84,8710,23073,1547,"carry"
2,0.596294106051646,455,348,521,0,30,12043,26511,166,"carry"
3,0.512517248176621,342,210,429,2,51,12416,19927,0,"offlaner"
1,0.946777054997043,552,428,513,0,148,12878,32163,977,"carry"
2,0.314803863591563,263,20,280,14,12,5146,15324,0,"midlaner"
1,0.370786516853933,344,164,401,9,32,12275,20043,155,"offlaner"
1,0.562586240883107,576,447,571,0,110,12513,29635,2709,"offlaner"
1,0.19692489651094,259,39,354,13,13,2658,13325,183,"hard_support"
2,0.738616203429923,374,162,393,0,6,15122,19242,671,"carry"
3,0.808200275970826,565,346,559,0,145,9013,29069,3733,"carry"
4,0.408633944411591,369,161,429,8,90,12086,18985,1531,"roaming_support"
3,0.262566528681254,286,119,342,1,29,9818,14714,172,"offlaner"
2,0.610486891385768,522,363,580,0,119,15185,26856,1159,"midlaner"
3,0.265523358959196,243,71,319,21,15,5557,12502,326,"offlaner"
3,0.678691109796964,563,359,486,0,120,14790,28966,2664,"midlaner"
1,0.625862408831066,317,154,440,0,61,3945,16309,124,"carry"
1,0.242262960772718,245,29,285,5,23,4497,6553,64,"roaming_support"
2,0.72481766213286,503,140,492,0,26,11549,13455,1799,"carry"
1,0.535777646363099,533,178,497,0,27,7239,14257,1611,"offlaner"
1,0.338064261778041,316,47,341,7,5,5113,8453,24,"offlaner"
3,0.548590577567514,400,97,433,0,51,4503,10700,119,"carry"
1,0.725409028188449,387,156,382,0,20,3495,10352,411,"midlaner"
2,0.554701360141928,352,155,319,0,49,3882,9416,0,"carry"
3,0.642223536369012,330,130,314,0,39,4006,8827,34,"carry"
3,0.25271042775478,134,10,122,7,0,3015,3584,0,"hard_support"
3,0.250936329588015,150,23,154,4,1,3228,4012,0,"offlaner"
2,0.602996254681648,349,126,338,0,2,4185,9004,88,"carry"
3,0.366844076483343,316,104,276,0,20,2603,8152,1564,"offlaner"
1,0.763453577764636,407,159,378,0,39,4577,10500,0,"midlaner"
4,0.380051251724818,191,59,163,5,47,2719,4927,239,"offlaner"
1,0.334318943425981,193,30,183,7,8,2337,4979,93,"hard_support"
2,0.276365069978317,282,9,214,8,2,4047,7275,68,"midlaner"
1,0.749852158486103,641,234,661,0,35,8282,16537,2354,"carry"
3,0.606150206978119,507,182,432,0,46,6579,13080,42,"offlaner"
1,0.528287009658979,294,35,271,4,16,3825,7585,411,"roaming_support"
2,0.713975951113739,524,154,467,0,34,8291,13519,2314,"carry"
2,0.289769367238321,309,30,298,0,7,3375,15213,324,"midlaner"
2,0.740587423615218,675,436,660,0,90,13323,33232,2235,"carry"
1,0.376108811354228,279,50,330,21,9,5091,13736,527,"hard_support"
1,0.840922531046718,802,598,658,0,83,15297,39485,5307,"carry"
3,0.505223733491031,366,127,508,0,27,5564,18019,286,"offlaner"
2,0.273211117681845,226,30,264,8,8,2401,11126,0,"midlaner"
1,0.795978710821999,630,438,660,0,126,9645,31017,2390,"midlaner"
2,0.591760299625468,587,355,569,0,128,14385,28899,1271,"carry"
3,0.540311452789277,493,306,436,0,136,9063,24272,4583,"offlaner"
1,0.392864182929233,274,90,308,13,48,5427,13489,47,"hard_support"
1,0.421052631578947,195,12,171,9,4,3040,4189,0,"offlaner"
2,0.43485117287601,290,91,301,0,8,1501,6230,290,"midlaner"
1,0.698403311649911,380,108,373,0,23,4429,8163,0,"midlaner"
2,0.362507392075695,210,25,195,1,20,3125,4511,0,"midlaner"
3,0.577370392272817,322,109,366,0,40,2648,6917,57,"carry"
1,0.391090084762468,306,21,266,9,5,3518,6573,246,"hard_support"
3,0.382416715947171,347,7,271,1,1,4179,7454,34,"roaming_support"
1,0.921545436625271,634,197,639,0,48,7747,13620,1612,"midlaner"
2,0.815888034693475,508,137,438,0,12,5918,10913,616,"carry"
3,0.608909915237532,380,60,359,0,14,4165,8163,301,"offlaner"
1,0.272028385570668,233,19,257,9,0,2596,5366,0,"hard_support"
2,0.737039227281687,408,110,384,0,0,9151,9397,0,"midlaner"
1,0.459491425192194,388,105,444,0,7,7311,8936,0,"carry"
3,0.296274393849793,283,38,280,2,0,6251,6518,72,"offlaner"
3,0.512714370195151,328,55,306,0,9,5099,7554,0,"carry"
1,0.397003745318352,342,14,243,9,5,4923,7877,207,"roaming_support"
1,0.41651882515277,478,38,363,1,13,9184,11009,1685,"offlaner"
1,0.801892371377883,575,126,392,0,23,6065,13244,3785,"carry"
2,0.947762665089691,572,113,450,0,16,8337,13175,2550,"midlaner"
3,0.723634930021683,552,120,479,0,28,10917,12714,4174,"carry"
1,0.283461462645377,214,20,243,14,6,4924,7525,333,"hard_support"
2,0.732702542874039,414,173,420,0,40,7624,14559,2129,"midlaner"
1,0.603390498718707,565,223,561,0,102,12567,19869,1719,"carry"
4,0.452789276562192,367,46,375,1,26,7693,12906,346,"carry"
3,0.464419475655431,494,239,462,0,95,12294,17372,2595,"offlaner"
2,0.436428149024246,251,57,262,14,6,5441,8826,37,"midlaner"
3,0.23063276167948,149,13,182,1,2,2759,5239,45,"offlaner"
2,0.564163217031342,489,254,578,0,54,11150,17196,448,"carry"
1,0.7585255273014,441,175,491,0,46,10002,15508,67,"carry"
3,0.789473684210526,472,229,501,0,60,14282,16598,110,"midlaner"
1,0.259412576384782,179,30,182,28,19,4523,13565,371,"hard_support"
2,0.648925684999014,375,307,382,0,31,12868,28418,2861,"carry"
1,0.753203232801104,617,699,427,0,83,21351,46758,5631,"carry"
3,0.432288586635127,278,68,235,5,33,11289,21067,212,"roaming_support"
3,0.460082791247782,347,244,329,0,85,6693,26296,65,"offlaner"
3,0.470727380248374,326,157,394,0,27,6028,24705,1184,"offlaner"
2,0.581707076680465,699,659,427,0,98,28413,52972,4254,"carry"
1,0.79183914843288,496,334,432,0,63,19222,37588,4788,"midlaner"
2,0.246008279124778,328,205,369,3,29,12063,24856,1198,"midlaner"
1,0.262172284644195,284,77,341,28,18,6949,21522,469,"hard_support"
2,0.23792627636507,154,22,172,19,14,3216,7522,0,"midlaner"
2,0.666272422629608,487,350,507,0,63,7098,23789,1093,"carry"
1,0.87739010447467,466,357,535,0,108,10576,22764,495,"midlaner"
3,0.228858663512714,141,13,197,1,1,3860,6887,138,"offlaner"
3,0.609304159274591,336,187,298,0,48,6947,16413,237,"carry"
3,0.545239503252513,363,150,442,2,49,3270,17732,563,"carry"
2,0.899270648531441,703,321,662,0,85,22839,34341,6142,"carry"
1,0.483737433471319,431,259,439,0,68,11962,21054,219,"offlaner"
4,0.51685393258427,354,163,381,4,94,7350,17292,1631,"offlaner"
1,0.388133254484526,231,29,297,14,18,2620,11284,268,"hard_support"
3,0.352848413167751,177,2,148,2,0,878,1799,240,"offlaner"
2,0.592943031736645,297,2,250,4,0,2153,3019,63,"midlaner"
3,0.684999014389907,350,37,312,0,1,1863,3558,175,"offlaner"
2,0.887049083382614,444,47,422,0,0,5137,4514,83,"carry"
1,0.986595702739996,497,71,480,0,10,4559,5052,31,"midlaner"
1,0.232209737827715,131,9,79,3,7,895,1331,18,"hard_support"
4,0.380642617780406,191,27,140,2,26,1392,1941,20,"roaming_support"
2,0.502069781194559,275,42,356,0,3,2502,2795,0,"carry"
1,0.534792036270451,290,45,314,0,3,320,2948,19,"carry"
3,0.498324462842499,268,37,289,0,0,1220,2724,26,"offlaner"
3,0.507786319731914,301,65,377,2,21,2159,9802,473,"offlaner"
2,0.462645377488665,280,48,301,13,4,4505,9118,97,"midlaner"
3,0.801892371377883,585,230,592,0,54,5979,19051,816,"carry"
2,0.927853341218214,641,362,762,0,108,7272,20875,853,"midlaner"
1,0.703922728168736,590,287,553,0,124,6804,19214,2508,"carry"
1,0.333530455351863,163,29,144,11,18,1059,5308,0,"offlaner"
4,0.558249556475458,270,123,229,3,61,1647,8793,0,"roaming_support"
2,0.712990341021092,380,188,377,0,20,5588,12375,116,"carry"
1,0.604178986792825,472,270,519,0,69,1281,15371,0,"carry"
3,0.802483737433471,388,141,362,0,26,3033,12635,18,"midlaner"
3,0.565740193179578,373,220,408,0,44,14124,29709,0,"carry"
1,0.527301399566332,780,838,406,1,236,21910,62127,12095,"carry"
2,0.771535580524345,391,268,407,0,114,15370,31143,7,"midlaner"
2,0.351665681056574,327,113,381,9,21,14662,26045,0,"midlaner"
1,0.281687364478612,349,49,406,22,10,6341,27797,0,"roaming_support"
4,0.448255470136014,338,135,386,9,45,16791,26921,159,"roaming_support"
3,0.286615414941849,367,251,356,21,8,14833,29231,2204,"carry"
2,0.679479597871082,415,367,407,0,31,11412,33054,534,"midlaner"
1,0.802483737433471,623,585,408,0,171,24557,49621,3893,"midlaner"
3,0.799921151192588,410,321,408,3,137,13396,32656,597,"carry"
3,0.577370392272817,443,185,455,0,78,6528,12359,579,"offlaner"
1,0.726986004336684,365,148,398,0,15,4679,10183,110,"midlaner"
2,0.671200473092844,429,182,473,0,77,4812,11969,467,"carry"
1,0.396412379262764,216,17,168,7,5,4892,6026,0,"hard_support"
2,0.262369406662724,194,22,175,6,0,2921,5412,10,"midlaner"
4,0.358170707668047,337,48,400,12,26,4378,9402,504,"carry"
2,0.471712990341021,339,17,364,2,9,7938,9458,924,"midlaner"
2,0.675142913463434,491,131,499,0,12,12034,13698,1137,"carry"
1,0.906761285235561,774,290,793,0,104,12458,21594,1325,"midlaner"
3,0.388330376503055,417,92,404,0,42,5107,11634,1046,"offlaner"
3,0.701360141927853,429,172,481,0,46,6531,15329,2072,"carry"
1,0.766016164005519,542,236,563,0,15,16518,19367,2415,"midlaner"
2,0.689927064853144,678,299,689,0,81,14255,24227,2284,"midlaner"
1,0.559826532623694,312,35,354,15,4,6265,11148,23,"roaming_support"
2,0.427163414153361,288,28,372,1,8,7922,10291,132,"midlaner"
3,0.318746303962153,257,40,256,9,10,4471,9183,30,"hard_support"
2,0.355016755371575,296,18,271,7,1,7133,10577,80,"midlaner"
2,0.679676719889612,454,193,413,0,26,11367,16222,79,"carry"
3,0.552730139956633,427,179,488,0,48,4754,15258,0,"offlaner"
1,0.909915237532032,456,218,459,0,77,3653,16294,686,"midlaner"
1,0.374334713187463,336,38,330,6,1,9418,9189,169,"roaming_support"
1,0.765227675931402,613,166,660,0,48,11915,16765,1681,"carry"
2,0.738616203429923,586,156,633,0,23,16234,16027,839,"carry"
2,0.321308890203036,406,13,289,6,2,5551,11104,0,"midlaner"
3,0.43110585452395,321,58,319,0,22,6311,8779,117,"offlaner"
3,0.533412182140745,325,125,282,0,26,7617,8888,0,"offlaner"
1,0.734476641040804,400,142,404,0,16,11628,10940,41,"midlaner"
2,0.589197713384585,325,100,332,0,27,4578,8888,0,"carry"
1,0.31598659570274,232,13,174,10,5,3175,6345,0,"offlaner"
1,0.284644194756554,238,22,172,1,2,5991,6509,0,"roaming_support"
1,0.312044155332151,298,92,366,4,8,7741,12992,544,"roaming_support"
1,0.662329982259018,488,219,528,0,28,11437,21276,776,"carry"
2,0.932781391681451,666,376,643,0,138,9982,29037,5908,"carry"
2,0.220382416715947,221,9,318,15,0,5087,9635,96,"midlaner"
3,0.547604967474867,436,213,485,0,33,7154,19009,51,"offlaner"
3,0.529863985807215,371,213,381,0,78,3694,16175,397,"carry"
1,0.833234772324069,567,408,562,0,103,8976,24721,787,"midlaner"
2,0.68381628227873,395,229,385,0,17,8030,17222,113,"carry"
1,0.410408042578356,185,19,188,16,10,3895,8066,9,"offlaner"
2,0.488074117878967,251,121,246,4,64,6324,10943,937,"midlaner"
1,0.2414744726986,214,54,239,20,9,2682,10478,324,"hard_support"
4,0.489848216045732,346,218,347,0,126,7737,16942,102,"offlaner"
2,0.830080820027597,591,433,587,0,53,9378,28939,1079,"carry"
1,0.696037847427558,435,275,497,0,103,5590,21300,565,"carry"
3,0.415336093041593,565,406,580,0,193,5375,27666,1520,"offlaner"
1,0.325251330573625,253,32,302,18,20,4507,12388,563,"offlaner"
4,0.759905381431106,484,282,449,2,188,3915,23699,1170,"carry"
1,0.822787305342007,684,436,659,0,76,10138,33493,7935,"midlaner"
2,0.609895525330179,687,349,620,0,96,14684,33640,4449,"carry"
3,0.407648334318943,358,146,383,0,74,2013,17530,165,"offlaner"
3,0.231421249753597,203,39,244,17,10,4005,8103,84,"roaming_support"
2,0.734870885077863,571,345,597,0,15,9383,22792,359,"carry"
1,0.88468361916026,579,307,533,0,95,9115,23111,2384,"midlaner"
3,0.545042381233984,333,140,367,0,58,1799,13292,537,"offlaner"
1,0.307904592943032,264,28,279,15,20,3689,10538,206,"hard_support"
1,0.628622117090479,467,156,528,0,50,8483,18641,1235,"carry"
4,0.727971614429332,483,235,452,2,149,5908,19279,2180,"midlaner"
2,0.62467967671989,880,326,625,0,111,14890,35126,6806,"carry"
3,0.588606347328997,448,209,458,0,54,8433,17882,270,"offlaner"
1,0.761876601616401,660,646,514,0,238,11429,41613,1520,"carry"
1,0.376503055391287,206,57,252,16,36,5818,12988,333,"hard_support"
2,0.805440567711413,589,527,516,0,55,14071,37136,772,"midlaner"
3,0.469938892174256,271,178,303,0,80,5268,17086,1048,"carry"
3,0.314015375517445,270,103,352,1,20,7792,17023,141,"offlaner"
1,0.483737433471319,336,146,350,2,78,4645,21184,439,"offlaner"
1,0.760890991523753,753,719,513,1,137,23381,47476,3104,"midlaner"
1,0.458505815099547,252,73,358,23,26,4684,15888,445,"offlaner"
2,0.727774492410802,571,371,514,0,146,12517,36001,4528,"carry"
3,0.431500098561009,443,315,517,0,103,6274,27931,697,"carry"
1,0.740587423615218,739,485,640,0,178,14621,37467,6349,"carry"
2,0.593140153755174,424,93,388,4,47,7050,21496,443,"midlaner"
1,0.34200670214863,265,37,240,17,3,5385,13435,419,"roaming_support"
3,0.451803666469545,365,126,310,0,20,9332,18505,293,"offlaner"
2,0.670411985018727,460,234,422,0,41,9296,23322,6614,"carry"
1,0.72481766213286,487,303,496,0,66,11534,24690,640,"midlaner"
2,0.570668243642815,517,388,503,0,52,9685,26211,2813,"carry"
3,0.52414744726986,327,175,346,0,101,6945,16578,163,"offlaner"
2,0.418292923319535,284,143,227,12,73,3964,14398,686,"midlaner"
1,0.302582298442736,211,28,248,9,10,5046,10697,72,"roaming_support"
1,0.731322688744333,647,411,625,0,83,7362,28920,5340,"carry"
2,0.55765819041987,463,128,479,5,50,12630,20696,2535,"midlaner"
1,0.496747486694264,344,53,383,13,10,7131,15376,1036,"hard_support"
3,0.559038044549576,411,131,508,0,22,9379,18371,620,"offlaner"
2,0.809580130100532,541,218,559,0,11,16453,24182,4509,"carry"
1,0.712793219002563,456,262,501,0,52,7189,20383,718,"midlaner"
2,0.488271239897497,585,276,532,0,79,12988,26149,3367,"carry"
3,0.387147644391879,364,191,329,0,60,7544,16270,10,"offlaner"
2,0.522373349103095,411,214,483,1,92,4543,18371,1323,"carry"
1,0.27518233786714,205,49,143,18,24,2916,9163,0,"hard_support"
2,0.768578750246403,544,360,518,0,82,14966,29738,1774,"carry"
1,0.832249162231421,622,509,548,0,115,12029,34002,2239,"carry"
1,0.384782180169525,236,51,256,14,24,5187,12901,245,"offlaner"
1,0.291937709442145,224,33,294,6,5,7505,12245,183,"roaming_support"
3,0.344175044352454,228,90,228,1,17,2209,12464,107,"offlaner"
4,0.441947565543071,338,110,326,2,48,3324,18477,373,"roaming_support"
1,0.81766213286024,667,415,593,0,105,11675,36462,7096,"midlaner"
1,0.433077074709245,314,84,358,21,23,5128,17165,287,"hard_support"
2,0.661344372166371,572,329,574,0,18,18963,31269,1740,"carry"
3,0.48314606741573,427,216,437,0,69,7846,23342,1063,"offlaner"
3,0.438202247191011,380,44,305,2,7,2960,8518,408,"offlaner"
2,0.669623496944609,546,131,558,0,16,7505,12239,1601,"carry"
1,0.407254090281884,303,11,331,9,3,3618,6792,518,"hard_support"
3,0.536171890400158,348,59,339,0,8,2606,7801,239,"offlaner"
1,0.686575990538143,648,172,484,0,45,8149,14526,2616,"midlaner"
4,0.526315789473684,260,82,243,2,67,2069,5828,186,"offlaner"
1,0.322688744332742,192,29,158,8,4,3235,4304,70,"hard_support"
2,0.65444510151784,411,131,413,0,6,6622,9213,760,"carry"
3,0.558643800512517,254,78,287,0,37,2603,5693,0,"carry"
1,0.695643603390499,521,505,522,0,71,19558,31173,343,"midlaner"
2,0.642223536369012,581,474,455,0,55,17040,34763,3339,"carry"
3,0.473684210526316,333,245,337,0,105,6948,19924,160,"offlaner"
2,0.312832643406268,243,40,231,19,15,4148,14539,16,"midlaner"
1,0.279124778237729,271,123,261,6,54,8791,16214,292,"carry"
1,0.332347723240686,274,56,301,12,11,5478,16394,258,"roaming_support"
1,0.839542676917012,739,558,541,0,85,20245,44216,8805,"midlaner"
2,0.821998817267889,656,449,542,0,131,21405,39250,3524,"carry"
1,0.265129114922137,267,67,291,13,41,4524,15975,410,"hard_support"
3,0.57618766016164,344,159,375,0,85,8329,20582,148,"offlaner"
3,0.242657204809777,256,33,265,3,16,2084,8089,117,"offlaner"
2,0.576779026217228,421,156,413,0,26,5429,13303,2086,"carry"
3,0.19692489651094,248,42,230,11,13,3597,7836,306,"offlaner"
3,0.671003351074315,646,279,575,0,101,6177,20413,3877,"carry"
1,0.734870885077863,464,189,479,0,70,6496,14662,690,"midlaner"
1,0.245811157106249,176,31,198,14,6,1125,5561,109,"offlaner"
1,0.553715750049281,419,208,425,0,117,2872,13240,416,"carry"
4,0.468164794007491,241,76,232,0,37,6163,7615,199,"offlaner"
2,0.553321506012222,384,167,393,0,8,4713,12134,441,"carry"
3,0.441553321506012,292,132,356,0,36,624,9227,0,"carry"
1,0.306721860831855,374,61,387,7,19,5004,11724,170,"hard_support"
2,0.732899664892569,618,199,533,0,11,8121,19374,5331,"carry"
1,0.748078060319338,636,239,562,0,88,6681,19938,6709,"midlaner"
2,0.437610881135423,357,73,295,7,57,4828,11191,521,"midlaner"
3,0.672580327222551,400,115,369,0,48,4239,12540,145,"carry"
1,0.497535974768382,567,262,686,0,96,5963,17775,0,"carry"
2,0.611866745515474,383,148,381,0,23,7200,12007,1033,"midlaner"
3,0.589591957421644,373,178,358,0,58,4403,11693,73,"carry"
3,0.311058545239503,175,22,194,5,10,3887,5486,108,"offlaner"
1,0.331559235166568,241,70,234,9,41,1794,7555,22,"hard_support"
2,0.593928641829292,441,188,354,0,19,10329,13163,318,"carry"
1,0.378277153558052,172,20,183,12,3,1100,5134,36,"offlaner"
1,0.62093435836783,541,284,586,0,88,6454,16148,605,"midlaner"
3,0.556081214271634,242,73,250,0,9,2431,7223,53,"offlaner"
2,0.290163611275379,163,14,175,1,0,4721,4865,0,"midlaner"
3,0.759708259412576,520,185,483,0,34,11456,15522,1809,"midlaner"
3,0.292726197516263,262,33,274,6,23,4961,7820,248,"offlaner"
1,0.692095407056968,548,205,479,0,78,6989,16357,4172,"carry"
2,0.607332939089296,447,101,434,0,15,11259,13342,813,"carry"
3,0.361521781983048,307,30,336,7,7,5526,9163,584,"offlaner"
1,0.575399172087522,540,391,581,0,178,3203,24003,356,"carry"
2,0.402128917800118,290,95,292,5,36,3769,12890,0,"midlaner"
1,0.268480189237138,235,58,202,13,30,2224,10445,0,"hard_support"
3,0.600630790459294,354,207,258,2,27,7820,15735,893,"midlaner"
2,0.567317169327814,524,328,526,0,89,6550,23291,1480,"carry"
2,0.854721072343781,566,307,638,0,3,12023,25158,416,"carry"
3,0.606150206978119,402,211,511,0,85,6117,17868,446,"offlaner"
1,0.986004336684408,861,615,729,0,134,14409,38271,5742,"carry"
2,0.493790656416322,331,133,334,4,75,8237,14712,1117,"midlaner"
1,0.356593731519811,226,25,275,15,5,3803,10045,441,"roaming_support"
1,0.731519810762862,463,215,459,0,48,4288,14152,153,"midlaner"
1,0.299625468164794,204,35,195,10,15,1757,6235,82,"hard_support"
3,0.684407648334319,431,184,340,0,78,5020,13174,1698,"carry"
2,0.703134240094619,370,140,387,0,11,6482,11309,268,"carry"
4,0.578356002365464,325,112,246,4,65,6106,9934,304,"hard_support"
2,0.658584663906958,556,160,511,0,28,10810,16995,1712,"carry"
1,0.360141927853341,311,35,298,12,7,3727,9506,996,"offlaner"
1,0.887246205401143,826,312,814,0,115,8339,25248,9462,"carry"
3,0.443918785728366,376,30,341,1,0,9119,11493,226,"offlaner"
3,0.547604967474867,388,78,356,0,6,3378,11859,535,"offlaner"
1,0.684407648334319,364,182,326,0,38,6500,13158,0,"carry"
4,0.607727183126355,362,165,297,5,74,3155,13086,1756,"carry"
1,0.316972205795387,201,16,208,12,5,2956,7266,14,"hard_support"
3,0.626059530849596,321,124,351,0,37,2877,11604,93,"offlaner"
2,0.722255075891977,383,179,384,0,26,7457,13845,260,"midlaner"
2,0.787699586043761,650,292,631,0,91,7530,23497,4594,"carry"
3,0.507589197713385,563,234,524,0,50,7247,20352,1798,"offlaner"
1,0.844076483343189,632,254,646,0,119,14205,22846,8641,"midlaner"
3,0.389315986595703,292,18,236,6,11,2419,10555,130,"offlaner"
3,0.339049871870688,289,22,273,10,4,4822,10447,0,"carry"
1,0.842499507194954,547,318,542,0,110,8666,22135,422,"midlaner"
1,0.476443918785728,213,37,209,7,11,3708,8619,153,"offlaner"
2,0.622511334516065,398,231,382,0,16,9760,16105,213,"carry"
